Id,SalePrice
2733,107589.78361933574
2734,97689.97154748661
2735,73230.19636401115
2736,70372.78300216957
2737,47932.444788097055
2738,70159.97308883141
2739,106768.39474164054
2740,88807.3499744481
2741,68739.94307009049
2742,101325.61329299188
2743,94446.32402682211
2744,111203.5900294818
2745,118085.00027795567
2746,68952.48364486184
2747,117934.51387770462
2748,68665.4550888451
2749,76272.39895621873
2750,58117.24490846507
2751,79090.74082200706
2752,145009.05719167297
2753,92983.79891417862
2754,195206.28298934433
2755,89284.8766690616
2756,50558.024964266806
2757,11324.427974985796
2758,42582.33655847807
2759,123553.13689623575
2760,69704.60259169363
2761,84208.77786460437
2762,80178.76971759135
2763,157928.80642469123
2764,155283.7262681044
2765,231985.62500490434
2766,96192.30186218652
2767,3849.088254014845
2768,44573.25746552623
2769,57909.65976528567
2770,113166.9511909819
2771,44822.239489557454
2772,52995.68830216513
2773,102545.49061120453
2774,89964.39825785672
2775,82813.37132949918
2776,124189.56115254515
2777,118695.83463738393
2778,119583.06884599966
2779,64183.05450840539
2780,56376.117820541374
2781,28532.501961042755
2782,35280.894036313286
2783,38390.81338115188
2784,57695.938568621525
2785,104936.02332731092
2786,-11064.351127900765
2787,78973.69423198665
2788,3731.040888621821
2789,133397.28975489782
2790,53356.23655151343
2791,56967.86146773631
2792,-557.5798225974431
2793,123976.69082337222
2794,12446.40605937608
2795,87537.06101509789
2796,22843.880217413534
2797,152373.34280945524
2798,78483.13948764419
2799,56434.571177541045
2800,39562.82185248751
2801,55441.65790480457
2802,73179.12587056891
2803,84878.53586721187
2804,82790.51556002058
2805,72568.6985342867
2806,10039.590078790323
2807,124036.42082991963
2808,105257.89070338325
2809,70067.17399594269
2810,69351.66752692126
2811,118329.9946903796
2812,123475.569588935
2813,98962.86800822162
2814,91841.06279648351
2815,67718.3218271063
2816,206810.9313872303
2817,129241.06918980216
2818,86022.99792785558
2819,153308.06801051518
2820,87595.13546991453
2821,82260.07780969958
2822,165735.11392378807
2823,290443.2074669469
2824,134778.04671094264
2825,132094.25158416142
2826,105475.6597431273
2827,90508.96582916868
2828,193583.08405821235
2829,208379.39087949623
2830,215981.19310573768
2831,167878.62963075284
2832,219906.41755508236
2833,262386.78437520773
2834,199840.20977774495
2835,191544.53075093613
2836,173104.05406959192
2837,133186.46984043857
2838,89055.62283756479
2839,147869.77156932547
2840,162752.3517214756
2841,180608.73574132822
2842,202535.74916272867
2843,110000.74655951909
2844,142953.91789711954
2845,58002.38162718958
2846,185340.80843549804
2847,164140.16318049713
2848,195343.44713605125
2849,175350.54166815616
2850,262152.73409835633
2851,191224.03528841375
2852,218162.76030440256
2853,199378.55064170645
2854,121906.59090263199
2855,181695.76759574725
2856,187996.7028538359
2857,169305.30539414682
2858,197353.03154299804
2859,48996.421536791604
2860,107538.30117490701
2861,83343.62720293622
2862,193281.2202356127
2863,134774.33433624322
2864,226924.60511426884
2865,110084.95893028099
2866,142487.49993681628
2867,33656.18733555393
2868,58121.94415161922
2869,57846.18178020569
2870,74997.1432377859
2871,32623.81332789897
2872,-48278.25276289915
2873,71479.20242676022
2874,101900.57481399411
2875,41892.72149018152
2876,152983.19563242607
2877,83370.75249123212
2878,133907.45408276957
2879,65861.90986804385
2880,37995.174363425234
2881,78213.82631925866
2882,127441.82597469073
2883,139844.73543912638
2884,182134.24475439126
2885,141336.60484531464
2886,170312.86494268733
2887,76985.30671536515
2888,99982.85879039299
2889,-32265.85184173484
2890,20582.647757369676
2891,110869.16874464753
2892,403.53443973348476
2893,29856.120836042683
2894,-41773.08053869358
2895,280305.6735511685
2896,241005.15051385248
2897,189353.31377399922
2898,105177.73309940915
2899,185376.9989647402
2900,109516.9727630741
2901,210763.31580807373
2902,185228.27463509957
2903,287366.4766412785
2904,329735.97357033007
2905,11153.88314194302
2906,174305.66796282819
2907,60490.97678825597
2908,75227.46508570923
2909,96144.7531444378
2910,27836.04349191021
2911,5886.53398035781
2912,118074.08712159866
2913,11771.431282846956
2914,15973.791097089648
2915,33926.146172714885
2916,14334.385641372297
2917,135534.7163106613
2918,64369.405893363524
2919,221755.56263569882
